"STATION","NAME","DATE","ACMH","ACSH","AWND","DAEV","DAWM","EVAP","FMTM","FRGT","MDEV","MDWM","MNPN","MXPN","PGTM","PRCP","PSUN","SN12","SN32","SN52","SNOW","SNWD","SX12","SX32","SX52","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFI","WDFM","WDMV","WESD","WSF1","WSF2","WSF5","WSFG","WSFI","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-06-23",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"89","64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-06-24",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"86","68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-06-25",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"86","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-06-26",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"86","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-06-27",,,,,,,,,,,,,,"0.06",,,,,"0.0","0.0",,,,,"94","73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-06-28",,,,,,,,,,,,,,"0.38",,,,,"0.0","0.0",,,,,"95","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-06-29",,,,,,,,,,,,,,"0.37",,,,,"0.0","0.0",,,,,"82","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-06-30",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"85","67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-07-01",,,,,,,,,,,,,,"0.20",,,,,"0.0","0.0",,,,,"89","67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-07-02",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"87","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-07-03",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"89","67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-07-04",,,,,,,,,,,,,,"0.12",,,,,"0.0","0.0",,,,,"84","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-07-05",,,,,,,,,,,,,,"0.09",,,,,"0.0","0.0",,,,,"85","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-07-06",,,,,,,,,,,,,,"0.18",,,,,"0.0","0.0",,,,,"88","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-07-07",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"88","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-07-08",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"88","67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-07-09",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"90","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-07-10",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"92","73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-07-11",,,,,,,,,,,,,,"0.56",,,,,"0.0","0.0",,,,,"90","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-07-12",,,,,,,,,,,,,,"0.02",,,,,"0.0","0.0",,,,,"92","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-07-13",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"96","74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-07-14",,,,,,,,,,,,,,"0.22",,,,,"0.0","0.0",,,,,"94","74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-07-15",,,,,,,,,,,,,,"0.24",,,,,"0.0","0.0",,,,,"91","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-07-16",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"96","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-07-17",,,,,,,,,,,,,,"0.22",,,,,"0.0","0.0",,,,,"93","74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-07-18",,,,,,,,,,,,,,"0.01",,,,,"0.0","0.0",,,,,"94","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-07-19",,,,,,,,,,,,,,"2.25",,,,,"0.0","0.0",,,,,"89","73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-07-20",,,,,,,,,,,,,,"1.06",,,,,"0.0","0.0",,,,,"90","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-07-21",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"82","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-07-22",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"83","65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-07-23",,,,,,,,,,,,,,"0.69",,,,,"0.0","0.0",,,,,"86","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-07-24",,,,,,,,,,,,,,"0.03",,,,,"0.0","0.0",,,,,"85","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-07-25",,,,,,,,,,,,,,"0.48",,,,,"0.0","0.0",,,,,"88","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-07-26",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"89","73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-07-27",,,,,,,,,,,,,,"1.38",,,,,"0.0","0.0",,,,,"83","74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-07-28",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"86","73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-07-29",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"80","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-07-30",,,,,,,,,,,,,,"0.80",,,,,"0.0","0.0",,,,,"84","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-07-31",,,,,,,,,,,,,,"0.02",,,,,"0.0","0.0",,,,,"80","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-08-01",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"88","68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-08-02",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"89","67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-08-03",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"89","68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-08-04",,,,,,,,,,,,,,"0.07",,,,,"0.0","0.0",,,,,"90","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-08-05",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"92","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-08-06",,,,,,,,,,,,,,"0.13",,,,,"0.0","0.0",,,,,"89","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-08-07",,,,,,,,,,,,,,"0.27",,,,,"0.0","0.0",,,,,"91","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-08-08",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"89","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-08-09",,,,,,,,,,,,,,"0.44",,,,,"0.0","0.0",,,,,"89","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-08-10",,,,,,,,,,,,,,"0.01",,,,,"0.0","0.0",,,,,"87","75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-08-11",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"89","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-08-12",,,,,,,,,,,,,,"0.09",,,,,"0.0","0.0",,,,,"87","74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-08-13",,,,,,,,,,,,,,"0.86",,,,,"0.0","0.0",,,,,"85","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-08-14",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"88","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-08-15",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"89","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-08-16",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"87","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-08-17",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"89","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-08-18",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"90","68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-08-19",,,,,,,,,,,,,,"0.03",,,,,"0.0","0.0",,,,,"90","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-08-20",,,,,,,,,,,,,,"1.52",,,,,"0.0","0.0",,,,,"83","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-08-21",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"87","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-08-22",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"88","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-08-23",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"89","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-08-24",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"90","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-08-25",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"91","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-08-26",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"92","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-08-27",,,,,,,,,,,,,,"0.43",,,,,"0.0","0.0",,,,,"93","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-08-28",,,,,,,,,,,,,,"0.16",,,,,"0.0","0.0",,,,,"88","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-08-29",,,,,,,,,,,,,,"1.05",,,,,"0.0","0.0",,,,,"85","74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-08-30",,,,,,,,,,,,,,"0.47",,,,,"0.0","0.0",,,,,"87","73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-08-31",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"88","73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-09-01",,,,,,,,,,,,,,"0.04",,,,,"0.0","0.0",,,,,"87","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-09-02",,,,,,,,,,,,,,"0.02",,,,,"0.0","0.0",,,,,"89","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-09-03",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"88","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-09-04",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"87","68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-09-05",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"91","67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-09-06",,,,,,,,,,,,,,"0.01",,,,,"0.0","0.0",,,,,"88","68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-09-07",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"91","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-09-08",,,,,,,,,,,,,,"1.68",,,,,"0.0","0.0",,,,,"86","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-09-09",,,,,,,,,,,,,,"0.02",,,,,"0.0","0.0",,,,,"83","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-09-10",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"84","63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-09-11",,,,,,,,,,,,,,"0.18",,,,,"0.0","0.0",,,,,"85","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-09-12",,,,,,,,,,,,,,"2.40",,,,,"0.0","0.0",,,,,"85","73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-09-13",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"81","60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-09-14",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"83","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-09-15",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"85","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-09-16",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"88","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-09-17",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"84","61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-09-18",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"73","61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-09-19",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"84","59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-09-20",,,,,,,,,,,,,,"0.17",,,,,"0.0","0.0",,,,,"74","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-09-21",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"80","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-09-22",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"82","65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-09-23",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"82","64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-09-24",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"81","66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-09-25",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"85","60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-09-26",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"86","55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-09-27",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"73","59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-09-28",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"75","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-09-29",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"71","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-09-30",,,,,,,,,,,,,,"0.02",,,,,"0.0","0.0",,,,,"70","59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-10-01",,,,,,,,,,,,,,"0.18",,,,,"0.0","0.0",,,,,"73","63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-10-02",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"82","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-10-03",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"85","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-10-04",,,,,,,,,,,,,,"0.56",,,,,"0.0","0.0",,,,,"87","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-10-05",,,,,,,,,,,,,,"0.02",,,,,"0.0","0.0",,,,,"85","73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-10-06",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"89","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-10-07",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"90","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-10-08",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"74","64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-10-09",,,,,,,,,,,,,,"0.53",,,,,"0.0","0.0",,,,,"67","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-10-10",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"72","56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-10-11",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"68","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-10-12",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"78","47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-10-13",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"82","56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-10-14",,,,,,,,,,,,,,"0.23",,,,,"0.0","0.0",,,,,"62","49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-10-15",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"58","44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-10-16",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"69","44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-10-17",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"75","51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-10-18",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"79","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-10-19",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"83","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-10-20",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"73","63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-10-21",,,,,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"74","40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","1937-10-22",,,,,,,,,,,,,,"0.07",,,,,"0.0","0.0",,,,,"74","45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
